event_tapology_id,event_tapology_url,event_name,event_date_raw,event_date,promotion_name,promotion_tapology_id,promotion_tapology_url
120829,https://www.tapology.com/fightcenter/events/120829-cage-warriors-184,Cage Warriors 184,2025-Mar 14,2025-03-14,CWFC,55,https://www.tapology.com/fightcenter/promotions/55-cage-warriors-fighting-championship-cwfc
109142,https://www.tapology.com/fightcenter/events/109142-cage-61,CAGE 61,2024-Feb 10,2024-02-10,CAGE,394,https://www.tapology.com/fightcenter/promotions/394-cage-mma-finland-cage
96201,https://www.tapology.com/fightcenter/events/96201-ares-fc-16,Ares FC 16: Chamsoudinov vs. Escudero,2023-Jun 23,2023-06-23,AFC,3121,https://www.tapology.com/fightcenter/promotions/3121-ares-fighting-championship-afc
93891,https://www.tapology.com/fightcenter/events/93891-kok-world-series-in-kaunas,KOK 104: Hero's 2022,2022-Nov  5,2022-11-05,KOK,1668,https://www.tapology.com/fightcenter/promotions/1668-king-of-kings-kok
88259,https://www.tapology.com/fightcenter/events/88259-ares-fc-8,Ares FC 8: Tekenah vs. Siric,2022-Sep  2,2022-09-02,AFC,3121,https://www.tapology.com/fightcenter/promotions/3121-ares-fighting-championship-afc
72454,https://www.tapology.com/fightcenter/events/72454-almighty-fighting-championship-30,Almighty Fighting Championship 22,2022-Jan 22,2022-01-22,AFC,1646,https://www.tapology.com/fightcenter/promotions/1646-almighty-fighting-championship-afc
97251,https://www.tapology.com/fightcenter/events/97251-kok-classic-6,KOK Classic 6,2021-Apr 24,2021-04-24,KOK,1668,https://www.tapology.com/fightcenter/promotions/1668-king-of-kings-kok
102093,https://www.tapology.com/fightcenter/events/102093-kok-classic-5,KOK Classic 5,2021-Feb  8,2021-02-08,KOK,1668,https://www.tapology.com/fightcenter/promotions/1668-king-of-kings-kok
42834,https://www.tapology.com/fightcenter/events/42834-king-of-kings-heroes-world-series-2016,KOK 41: Hero's 2016,2016-Nov 19,2016-11-19,KOK,1668,https://www.tapology.com/fightcenter/promotions/1668-king-of-kings-kok
32579,https://www.tapology.com/fightcenter/events/32579-bushido-lithuania-bushido-swat-48,Bushido FC: SWAT 48,2015-May  7,2015-05-07,BFC,622,https://www.tapology.com/fightcenter/promotions/622-bushido-lithuania-bl
32119,https://www.tapology.com/fightcenter/events/32119-bushido-lithuania-heros-series-2015,Bushido FC: SWAT 47,2015-Apr 18,2015-04-18,BFC,622,https://www.tapology.com/fightcenter/promotions/622-bushido-lithuania-bl
46359,https://www.tapology.com/fightcenter/events/46359-kok-24-nicosia,KOK 24: Nicosia,2014-Dec  7,2014-12-07,KOK,1668,https://www.tapology.com/fightcenter/promotions/1668-king-of-kings-kok
111674,https://www.tapology.com/fightcenter/events/111674-ufc-fight-night,UFC Fight Night,2024-Sep 28,2024-09-28,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
107471,https://www.tapology.com/fightcenter/events/107471-ufc-fight-night,UFC Fight Night,2024-Feb 24,2024-02-24,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
99119,https://www.tapology.com/fightcenter/events/99119-ufc-fight-night,UFC Fight Night,2023-Jun  3,2023-06-03,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
96078,https://www.tapology.com/fightcenter/events/96078-ufc-fight-night,UFC Fight Night,2023-Mar 25,2023-03-25,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
89354,https://www.tapology.com/fightcenter/events/89354-ufc-fight-night,UFC 278: Usman vs. Edwards 2,2022-Aug 20,2022-08-20,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
83426,https://www.tapology.com/fightcenter/events/83426-ufc-fight-night,UFC Fight Night,2022-Feb 26,2022-02-26,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
78721,https://www.tapology.com/fightcenter/events/78721-contender-series-2021,Contender Series 2021,2021-Aug 31,2021-08-31,DWCS,2026,https://www.tapology.com/fightcenter/promotions/2026-dana-whites-contender-series-dwcs
76630,https://www.tapology.com/fightcenter/events/76630-lfa-100-altamirano-vs-mota,LFA 100: Altamirano vs. Smith,2021-Feb 19,2021-02-19,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
73846,https://www.tapology.com/fightcenter/events/73846-lfa-95-browne-vs-estrazulas,LFA 95: Pereira vs. Powell,2020-Nov 20,2020-11-20,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
66606,https://www.tapology.com/fightcenter/events/66606-lfa-83-jackson-vs-chaulet,LFA 83: Jackson vs. Chaulet,2020-Mar  6,2020-03-06,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
62131,https://www.tapology.com/fightcenter/events/62131-wxc-83-warrior-wednesday-8,WXC 83: Warrior Wednesday 8,2019-Oct 30,2019-10-30,WXC,1022,https://www.tapology.com/fightcenter/promotions/1022-warrior-xtreme-cagefighting-wxc
61360,https://www.tapology.com/fightcenter/events/61360-lfa-73-mowles-vs-yanez-2,LFA 73: Lingo vs. Hatley Jr.,2019-Aug  2,2019-08-02,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
58531,https://www.tapology.com/fightcenter/events/58531-lfa-62-johns-vs-cachero,LFA 62: Kenney vs. Cachero,2019-Mar 22,2019-03-22,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
56314,https://www.tapology.com/fightcenter/events/56314-lfa-55-johns-vs-yanez,LFA 55: Johns vs. Yanez,2018-Nov 30,2018-11-30,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
52491,https://www.tapology.com/fightcenter/events/52491-lfa-40-aguilar-vs-le,LFA 40: Aguilar vs. Le,2018-May 25,2018-05-25,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
50420,https://www.tapology.com/fightcenter/events/50420-lfa-33-willis-vs-stewart,LFA 33: Willis vs. Stewart,2018-Feb 16,2018-02-16,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
49136,https://www.tapology.com/fightcenter/events/49136-lfa-28-cutts-vs-willis,LFA 28: Jackson vs. Luna,2017-Dec  8,2017-12-08,LFA,1815,https://www.tapology.com/fightcenter/promotions/1815-legacy-fighting-alliance-lfa
111885,https://www.tapology.com/fightcenter/events/111885-ufc-305,UFC 305: Du Plessis vs. Adesanya,2024-Aug 17,2024-08-17,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
108288,https://www.tapology.com/fightcenter/events/108288-ufc-fight-night,UFC Fight Night,2024-Mar 16,2024-03-16,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
99813,https://www.tapology.com/fightcenter/events/99813-ufc-fight-night,UFC Fight Night,2023-Jul 22,2023-07-22,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
93764,https://www.tapology.com/fightcenter/events/93764-ufc-284,UFC 284: Makhachev vs. Volkanovski,2023-Feb 11,2023-02-11,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
87286,https://www.tapology.com/fightcenter/events/87286-ufc-275-teixeira-vs-prochazka,UFC 275: Teixeira vs. Procházka,2022-Jun 11,2022-06-11,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
77264,https://www.tapology.com/fightcenter/events/77264-ufc-fight-night,UFC Fight Night,2021-May 22,2021-05-22,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
71155,https://www.tapology.com/fightcenter/events/71155-ufc-fight-night,UFC Fight Night,2020-Oct  3,2020-10-03,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
64478,https://www.tapology.com/fightcenter/events/64478-ufc-on-espn,UFC on ESPN+ 26,2020-Feb 22,2020-02-22,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
57791,https://www.tapology.com/fightcenter/events/57791-superfight-mma-10,Superfight MMA 10,2019-Mar  1,2019-03-01,SFMMA,1429,https://www.tapology.com/fightcenter/promotions/1429-superfight-mma-sfmma
55136,https://www.tapology.com/fightcenter/events/55136-diamondback-fc-7,Diamondback FC 7,2018-Nov 10,2018-11-10,DFC,1785,https://www.tapology.com/fightcenter/promotions/1785-diamondback-fighting-championship-dfc
49014,https://www.tapology.com/fightcenter/events/49014-urban-fight-night-13,Urban Fight Night 13,2017-Dec  2,2017-12-02,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
43840,https://www.tapology.com/fightcenter/events/43840-hex-fight-series-8,Hex Fight Series 8,2017-Mar 31,2017-03-31,HEX,1100,https://www.tapology.com/fightcenter/promotions/1100-hex-fight-series-hex
42141,https://www.tapology.com/fightcenter/events/42141-hex-fight-series-7,Hex Fight Series 7,2016-Dec  2,2016-12-02,HEX,1100,https://www.tapology.com/fightcenter/promotions/1100-hex-fight-series-hex
40413,https://www.tapology.com/fightcenter/events/40413-urban-fight-night-8,Urban Fight Night 8,2016-Aug 27,2016-08-27,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
39523,https://www.tapology.com/fightcenter/events/39523-urban-fight-night-7,Urban Fight Night 7,2016-May  7,2016-05-07,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
37930,https://www.tapology.com/fightcenter/events/37930-superfight-mma-2,Superfight MMA 2,2016-Feb 19,2016-02-19,SFA,280,https://www.tapology.com/fightcenter/promotions/280-superfight-australia-sfa
54137,https://www.tapology.com/fightcenter/events/54137-ufc-fight-night-142,UFC Fight Night 142,2018-Dec  1,2018-12-01,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
55464,https://www.tapology.com/fightcenter/events/55464-hex-fight-series-17,Hex Fight Series 17,2018-Oct 26,2018-10-26,HEX,1100,https://www.tapology.com/fightcenter/promotions/1100-hex-fight-series-hex
55073,https://www.tapology.com/fightcenter/events/55073-hex-fight-series,Hex Fight Series 16,2018-Sep  8,2018-09-08,HEX,1100,https://www.tapology.com/fightcenter/promotions/1100-hex-fight-series-hex
47793,https://www.tapology.com/fightcenter/events/47793-hex-fight-series-11,Hex Fight Series 11,2017-Sep  1,2017-09-01,HEX,1100,https://www.tapology.com/fightcenter/promotions/1100-hex-fight-series-hex
46711,https://www.tapology.com/fightcenter/events/46711-urban-fight-night-12-night-of-champions,Urban Fight Night 12,2017-Aug 12,2017-08-12,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
45409,https://www.tapology.com/fightcenter/events/45409-urban-fight-night-11,Urban Fight Night 11,2017-Jun  3,2017-06-03,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
43841,https://www.tapology.com/fightcenter/events/43841-urban-fight-night-10,Urban Fight Night 10,2017-Mar  4,2017-03-04,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
41093,https://www.tapology.com/fightcenter/events/41093-aftershock-26,Aftershock 26,2016-Sep 17,2016-09-17,AS,1230,https://www.tapology.com/fightcenter/promotions/1230-aftershock-mma-as
60318,https://www.tapology.com/fightcenter/events/60318-ufc-243,UFC 243: Whittaker vs. Adesanya,2019-Oct  5,2019-10-05,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
56334,https://www.tapology.com/fightcenter/events/56334-ufc-234,UFC 234: Adesanya vs. Silva,2019-Feb  9,2019-02-09,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
46847,https://www.tapology.com/fightcenter/events/46847-ufc-fight-night,UFC Fight Night 121,2017-Nov 18,2017-11-18,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
42142,https://www.tapology.com/fightcenter/events/42142-urban-fight-night-9,Urban Fight Night 9,2016-Dec  3,2016-12-03,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
36913,https://www.tapology.com/fightcenter/events/36913-urban-fight-night-5,Urban Fight Night 5,2015-Dec 12,2015-12-12,UFN,1320,https://www.tapology.com/fightcenter/promotions/1320-urban-fight-night-ufn
129865,https://www.tapology.com/fightcenter/events/129865-aca-189-abdulvakhabov-vs-bagov-4,ACA 189: Abdulvakhabov vs. Bagov 4,2025-Jul 11,2025-07-11,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
127818,https://www.tapology.com/fightcenter/events/127818-aca-187-galiev-vs-nalgiev,ACA 187: Matmuratov vs Polpudnikov,2025-Jun  6,2025-06-06,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
119550,https://www.tapology.com/fightcenter/events/119550-aca-181-matevosyan-vs-gasanov,ACA 181: Matevosyan vs. Gasanov,2024-Nov  2,2024-11-02,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
111101,https://www.tapology.com/fightcenter/events/111101-aca-173-johnson-vs-felipe,ACA 173: Frolov vs. Yankovskiy,2024-Mar 29,2024-03-29,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
104263,https://www.tapology.com/fightcenter/events/104263-aca-164-abdulvakhabov-vs-kokov,ACA 164: Abdulvakhabov vs Kokov,2023-Oct  4,2023-10-04,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
99231,https://www.tapology.com/fightcenter/events/99231-aca-156-koshkin-vs-boyko,ACA 156: Koshkin vs Boyko,2023-Apr 28,2023-04-28,ACA,2555,https://www.tapology.com/fightcenter/promotions/2555-absolute-championship-akhmat-aca
92493,https://www.tapology.com/fightcenter/events/92493-last-man-standing-3d-fight-club,Last Man Standing,2022-Aug 19,2022-08-19,,,
90793,https://www.tapology.com/fightcenter/events/90793-valhalla-extreme-challenger-1,Valhalla Extreme Challenger 1,2022-Jun 19,2022-06-19,VEC,4441,https://www.tapology.com/fightcenter/promotions/4441-valhalla-extreme-challenger-vec
88400,https://www.tapology.com/fightcenter/events/88400-demo-fight-13,Demo Fight 13,2022-May 28,2022-05-28,DF,277,https://www.tapology.com/fightcenter/promotions/277-demo-fight-df
86793,https://www.tapology.com/fightcenter/events/86793-submission-circus-5,Submission Circus 5,2022-Mar 13,2022-03-13,SC,3892,https://www.tapology.com/fightcenter/promotions/3892-submission-circus-sc
80539,https://www.tapology.com/fightcenter/events/80539-ufc-fight-night,UFC Fight Night,2021-Oct 16,2021-10-16,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
77570,https://www.tapology.com/fightcenter/events/77570-ufc-263,UFC 263: Adesanya vs. Vettori 2,2021-Jun 12,2021-06-12,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
73220,https://www.tapology.com/fightcenter/events/73220-ufc-fight-night,UFC on ABC 1,2021-Jan 16,2021-01-16,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
69705,https://www.tapology.com/fightcenter/events/69705-ufc-fight-night,UFC Fight Night,2020-Jul 18,2020-07-18,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
51263,https://www.tapology.com/fightcenter/events/51263-imperium-mma-pro-13,Imperium MMA Pro 13,2018-Feb 24,2018-02-24,IMMA,445,https://www.tapology.com/fightcenter/promotions/445-imperium-mma-pro-imma
44465,https://www.tapology.com/fightcenter/events/44465-fight-on-4,Fight On 4,2017-Apr  1,2017-04-01,,,
43253,https://www.tapology.com/fightcenter/events/43253-shooto-brasil-68,Shooto Brasil 68,2016-Dec 18,2016-12-18,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
39233,https://www.tapology.com/fightcenter/events/39233-circuito-mna-de-mma-2,Circuito MNA de MMA 2,2016-Apr  9,2016-04-09,,,
130325,https://www.tapology.com/fightcenter/events/130325-ufc-321,UFC 321: Aspinall vs. Gane,2025-Oct 25,2025-10-25,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
123251,https://www.tapology.com/fightcenter/events/123251-ufc-fight-night,UFC Fight Night,2025-May 31,2025-05-31,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
111458,https://www.tapology.com/fightcenter/events/111458-ufc-fight-night,UFC Fight Night,2024-Jun  8,2024-06-08,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
106064,https://www.tapology.com/fightcenter/events/106064-ufc-fight-night,UFC Fight Night,2024-Mar  2,2024-03-02,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
101342,https://www.tapology.com/fightcenter/events/101342-ufc-fight-night,UFC Fight Night,2023-Aug  5,2023-08-05,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
95408,https://www.tapology.com/fightcenter/events/95408-ufc-286,UFC 286: Edwards vs. Usman 3,2023-Mar 18,2023-03-18,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
88711,https://www.tapology.com/fightcenter/events/88711-ufc-fight-night,UFC Fight Night,2022-Jul 23,2022-07-23,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
84662,https://www.tapology.com/fightcenter/events/84662-ufc-fight-night,UFC 272: Covington vs. Masvidal,2022-Mar  5,2022-03-05,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
76941,https://www.tapology.com/fightcenter/events/76941-ufc-fight-night,UFC Fight Night,2021-May  8,2021-05-08,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
