id,tapology_promotion_id,tapology_slug,name,baseline_strength,sport_type
8dd5ec7e-65dc-543b-8599-b4ae38aab592,1167,1167-alash-pride-fc-apfc,Alash Pride FC,0.48010,mma
4f62a357-e674-540d-a447-21ae518fb98b,1816,1816-red-city-fights-global-rcfg,Red City Fights Global,0.48000,grappling
78cb04d9-cdcc-50e5-aa4a-51c94d8b92cb,6381,6381-total-kombat-tk,Total Kombat,0.48000,karate
81a90a70-2c71-52fb-a4e3-a7a4a2fba1a8,3197,3197-world-bare-knuckle-fighting-federation-wbkff,World Bare Knuckle Fighting Federation,0.48000,knuckle
11e88ddc-dc94-533f-bcaf-5b8455da8419,3303,3303-australian-national-boxing-federation-anbf,Australian National Boxing Federation,0.47500,boxing
5167ebb4-a7f8-51f2-9120-62d9ee056f90,4160,4160-pro-box-promotions-pbp,Pro Box Promotions,0.47400,boxing
51679f2e-9dfc-507b-8a42-12bb165a2c7a,2882,2882-hitz-boxing-entertainment-hbe,Hitz Boxing Entertainment,0.47300,boxing
1c34b27a-a733-5a4e-8570-9d0be0f9a8f9,63,63-desert-force-mma,Desert Force MMA,0.47300,mma
773d3b0c-771b-5965-928a-c10ca6b7197a,2610,2610-battle-at-the-boat-batb,Battle at the Boat,0.47200,boxing
ac1d9561-bfaf-59a1-bf0f-0e88b58074be,60,60-cage-titans-fighting-championship-ctfc,Cage Titans Fighting Championship,0.47200,mma
4b71003a-9e8d-5b09-b168-deddfa05be59,2645,2645-roy-jones-jr-boxing-promotions-rjjbp,Roy Jones Jr. Boxing Promotions,0.47100,boxing
1aa8538b-971e-5629-b6ba-b411dff61d5c,684,684-island-fights-if,Island Fights,0.47100,mma
aaa7752f-61ff-59ce-a948-2703121208d1,3408,3408-pannonia-brazilian-jiu-jitsu-open-pbjjo,Pannonia Brazilian Jiu Jitsu Open,0.47000,grappling
549d8c60-4c1c-5ac1-9737-7c5759cff875,1957,1957-dubai-fight-df,Dubai Fight,0.47000,kickboxing
96533b30-034a-581f-af89-8e1426627ab0,5114,5114-maximum-damage-md,Maximum Damage,0.47000,knuckle
3827b931-477f-5486-a606-b4c4b776ea61,23,23-oilmens-pure-fighting-championship-pfc,Oilmen's Pure Fighting Championship,0.46800,mma
2ae3db5d-8348-5a3b-b363-7dc884b3aa4e,769,769-oplot-mma-oc,Oplot MMA,0.46700,mma
d07de306-85d7-5189-a357-d6656591dd56,333,333-ultimate-cage-championships-ucc,Ultimate Cage Championships,0.46600,mma
4f93542c-f3b6-55c0-97f5-8938621268d4,730,730-tech-krep-fighting-championship-tkfc,Tech-KREP Fighting Championship,0.46550,mma
3229951d-a4ab-5dd3-9321-6834857e5a73,116,116-ultimate-generation-combat-ugc,Ultimate Generation Combat,0.46500,mma
fc66bd15-f32c-53eb-b1b0-a4017a4d607f,569,569-war-mixed-martial-arts-wmma,WAR Mixed Martial Arts,0.46450,mma
573dd2b9-203c-5303-b209-63f90d20d9b1,17,17-premier-fighting-championship-pfc,Premier Fighting Championship,0.46400,mma
5d15a728-e1ab-5c88-b7c1-99085f351677,998,998-professional-fighting-championship-ukraine-pfcu,Professional Fighting Championship Ukraine,0.46350,mma
4f5d753d-0d07-519b-a4aa-3d74601e358e,40,40-south-texas-fighting-championships-stfc,South Texas Fighting Championships,0.46300,mma
705d0cd3-7edf-5a20-a12e-a73d2743f286,79,79-valley-fight-league-vfl,Valley Fight League,0.46250,mma
9cbbd3d8-462d-5290-933a-33aba5b380a9,2777,2777-king-s-promotions-kp,King's Promotions,0.46200,boxing
e0ec6eae-390a-546c-a49d-c4001f1ee299,1114,1114-panama-fight-league-pfl,Panama Fight League,0.46200,mma
4fe1f265-f8e0-5b45-88a5-6f4ce80c7641,208,208-world-cagefighting-championships-wcc,World Cagefighting Championships,0.46150,mma
f99837e8-91b7-510d-87b1-1aa2dd03bb8e,6319,6319-brian-halquist-productions-bhp,Brian Halquist Productions,0.46100,boxing
99f899a4-dc78-5198-8e87-5fb5952bcb6a,2954,2954-armia-fight-night-afn,Armia Fight Night,0.46100,mma
2e9bc445-bad5-5101-bbd2-48f2f63928f8,3618,3618-nashe-delo-fights-ndf,Nashe Delo Fights,0.46050,mma
ab9c1f50-7307-5178-ad01-0427ec03fd21,1168,1168-wfc-mexico-wfcm,World Fighters Championship Mexico,0.46040,mma
3ca57b2f-7c3c-5198-adc7-181d600099fe,630,630-x-1-world-events-hawaii-x1,X-1 World Events,0.46030,mma
9d7aedef-b534-56f5-adaf-55828989fbeb,38,38-victory-promotions-mma-vp,Victory Promotions MMA,0.46020,mma
27ab39d9-f0aa-53b2-8759-836ea4a948e0,140,140-sportfight-x-sfx,SportFight X,0.46010,mma
b5d0e729-1e76-517c-99e7-e692056f4ab1,846,846-polski-zwizek-kickboxingu-pzk,Polski Związek Kickboxingu,0.46009,mma
764e3df3-77aa-506e-9ef0-11ad6c46e6d8,71,71-amazon-forest-combat-afc,Amazon Forest Combat,0.46008,mma
044b1b5a-544a-56e3-a69b-903215ffae6c,1254,1254-true-revelation-mma-trmma,True Revelation MMA,0.46007,mma
b1ac7fb7-37e8-553f-8714-bbbf759ac15c,2459,2459-hendo-sports-management-hsm,Hendo Sports Management,0.46000,grappling
ca2e18bf-8ac5-5229-a24f-d0017e3c7b48,4984,4984-kings-of-kickboxing-kok,KINGS of Kickboxing,0.46000,kickboxing
654d7d4e-a118-5fb3-80df-7e7db9791b37,28,28-jacksons-mma-series-jmmas,Jackson's MMA Series,0.45600,mma
233f84b0-1ac8-52d9-9d9f-cc9669e8b790,1974,1974-btc-fight-promotions-btc,BTC Fight Promotions,0.45500,mma
b33249b9-271d-53d4-9d2e-cc4ef0c1d35d,3927,3927-hexagone-mma-hxmma,Hexagone MMA,0.45450,mma
0c63d5ee-0107-5b1d-96bf-398ca0452e09,45,45-legend-fighting-championship-lfc,Legend Fighting Championship,0.45400,mma
67bb6878-3fc5-52d3-bc31-c727f7531095,1128,1128-deep-jewels-dj,DEEP JEWELS,0.45350,mma
ce383d4b-c1cd-5865-8a35-ba0847899723,641,641-konquer-the-kage-ktk,Konquer the Kage,0.45300,mma
0671f3be-2c5f-5bad-9e19-a10875a47c79,3085,3085-belarusian-fight-championship-bfc,Belarusian Fight Championship,0.45250,mma
951a6bef-54b6-51c5-863e-ffbacc602d66,4099,4099-shearns-boxing-promotions-sbp,Shearns Boxing Promotions,0.45200,boxing
bdeff238-2913-59d4-9669-157cd4a73799,415,415-interbox-ib,InterBox,0.45200,mma
88688630-956b-564f-b2d8-14feb6ca662b,4446,4446-black-combat-bc,Black Combat,0.45150,mma
3db634e1-adc9-54fa-9264-25cf2af65082,4917,4917-champions-sports-and-entertainment-cse,Champions Sports and Entertainment,0.45100,boxing
0755fe77-1c05-5076-b428-bf87955f0497,6369,6369-warriors-night-championship-wnc,Warriors Night Championship,0.45100,mma
6ae33eca-94d1-5f43-b9ef-41332af9b54b,5411,5411-cage-masters-fighting-championship-cmfc,Cage Masters Fighting Championship,0.45000,boxing_cage
52556e96-d25c-5d58-8b89-f67d6c0c06e1,3684,3684-submission-hunter-pro-shp,Submission Hunter Pro,0.45000,grappling
e64dc5b9-29eb-5896-86dc-6d1320ed1a65,1096,1096-global-fighting-championship-gfc,Global Fighting Championship,0.45000,kickboxing
204115d7-8ee1-5f1c-a847-dc9d16846170,624,624-tristate-cage-fighting-tcf,TriState Cage Fighting,0.44600,mma
3a726217-9c21-5840-bab7-c58f72f4ffe8,699,699-v3-fights-v3,V3 Fights,0.44500,mma
e81d455a-9fc0-5c1a-827f-0d7e6aa1c8b2,64,64-resurrection-fighting-alliance-rfa,Resurrection Fighting Alliance,0.44480,mma
0357d435-451d-548f-8e5b-c5b69a3538dd,298,298-ax-fighting-championships-axfc,Ax Fighting Championships,0.44450,mma
50d98d7e-5533-59e8-8fef-f03317e27f31,58,58-titan-fighting-championship-tfc,Titan Fighting Championship,0.44430,mma
8c29c9cb-67a2-5d1a-bfc4-8f03ddb2ea28,2600,2600-shooto-usa-susa,Shooto USA,0.44410,mma
732cc626-9208-5263-8978-c8b7715dba08,14,14-pa-cage-fight-pa-cf,PA Cage Fight,0.44390,mma
5dc3a3f4-98e5-5d2a-8fbe-ebd213c9ab7e,1182,1182-serbian-battle-championship-sbc,Serbian Battle Championship,0.44380,mma
2e72a369-cec5-5ef2-9db1-a370a8284a36,219,219-aggression-fighting-championship-afc,Aggression Fighting Championship,0.44370,mma
61f97597-1c95-516f-afa5-0713977d4a82,1889,1889-thailand-fighting-championship-tfc,Thailand Fighting Championship,0.44360,mma
3ca80e51-9cfa-5aae-bd0a-590069f56feb,816,816-spar-star-promotions-ssp,Spar Star Promotions,0.44350,mma
40ecb153-be6c-5b2d-95a7-0fa1b853a9ec,1469,1469-new-zealand-fighting-championships-nzfc,New Zealand Fighting Championships,0.44330,mma
0d696dca-90f2-5a16-b525-a57587310b46,169,169-brace-mixed-martial-arts-bfw,BRACE Mixed Martial Arts,0.44315,mma
668d184c-c182-5ea9-9779-b384ac520ca9,1260,1260-supremacy-fighting-championship-nz-sfcnz,Supremacy Fighting Championship NZ,0.44305,mma
5366e229-8074-57c0-bcb8-d2fe0c88ac69,4432,4432-ural-fighting-championship-ural,Ural Fighting Championship,0.44295,mma
01d63b71-c604-5183-b668-47452e1b0441,562,562-hard-fighting-championship-hfc,Hard Fighting Championship,0.44265,mma
8a5371c6-c8c0-581d-8c1d-d4dbec94af43,1665,1665-singapore-fighting-championship-sfc,Singapore Fighting Championship,0.44250,mma
98f895a0-243e-5d53-9bb6-65408b69ff9c,34,34-showdown-fights-sf,Showdown Fights,0.44240,mma
a9c187b4-033a-5682-9381-5f9d2b960fe6,240,240-the-zone-fighting-championship-zfc,The Zone Pro League,0.44220,mma
fad4fae6-e6bd-56ac-b217-45eb717e5edb,276,276-unified-fighting-federation-uff,United Fighting Federation,0.44210,mma
d44a8e5d-545f-5097-99ff-7a0e7d966ac7,384,384-ultimate-cage-fighting-championships-ucfc,Ultimate Cage Fighting Championships,0.44200,mma
c1cd1e39-df13-50ac-976f-b737d3f22851,127,127-on-top-promotions-otp,On Top Promotions,0.44160,mma
a31357ca-a843-5ee2-8683-785902ae7fe9,460,460-ultimate-impact-cagefighting-uic,Ultimate Impact Cagefighting,0.44150,mma
1114f709-edcb-5365-b461-8aaf53e991a9,1504,1504-new-corpore-extreme-nce,New Corpore Extreme,0.44140,mma
a3a1ce18-8df2-51a4-8b8c-c0dcdd37279c,37,37-north-american-fighting-championship-nafc,North American Fighting Championship,0.44100,mma
e77a304b-e772-5362-ab79-a8832beeac8a,254,254-victory-fighting-championship-vfc,Victory Fighting Championship,0.44050,mma
bfe083a4-1df1-588d-ae68-c9593eea2f42,4025,4025-marvnation-promotions-mnp,MarvNation Promotions,0.44000,boxing
e47e19c0-8108-5cff-8001-2220a7cdd445,3378,3378-accel-accel,ACCEL,0.44000,kickboxing
fd1ea6a4-331a-5617-86f4-3fda13722563,4236,4236-bare-knuckle-boxing-bkb,Bare Knuckle Boxing,0.44000,knuckle
aa1d3ca7-bdde-570a-bec2-aa44422bf9dc,5449,5449-international-boxing-association-iba,International Boxing Association,0.44000,knuckle
c6033da5-e232-5336-8e8c-f4985ddb4553,3507,3507-world-kickboxing-network-wkn,World Kickboxing Network,0.44000,mma
d1645156-fbff-5a02-91f6-8ed78c1d77b4,3247,3247-friday-night-fights-fnf,Friday Night Fights,0.44000,muay
bb33dcc4-0cf0-5ac9-b7ba-79a00bc0b236,3550,3550-muay-thai-premier-league-mtpl,Muay Thai Premier League,0.44000,muay
1fd52db0-86c7-55ac-bb2d-6a84a8ecd71a,109,109-fight-night-mma-fnmma,New England Fights,0.43080,mma
03e24abb-b905-55c2-9239-2acef33b8766,1499,1499-swiss-mma-championship-smmac,Swiss MMA Championship,0.43020,mma
6af98c8e-6408-574f-829e-bc662bacdb58,2775,2775-prize-boxing-promotions-pbp,Prize Boxing Promotions,0.43000,boxing
d3b97cfa-53a9-5193-8b5e-aee10f9d4247,825,825-gladiator-fighting-association-gfa,Gladiator Fighting Association,0.43000,knuckle
6ad2adf9-9ca9-5b51-8bc6-4128c6a12edb,19,19-cagesport-cs,CageSport,0.42450,mma
e9ffb7be-7130-5ae2-89a7-a992e8aa4355,4224,4224-showtime-fighting-championship-sfc,Anthony Pettis FC,0.42400,mma
2500ce84-d47b-51a8-8abb-6a127a48e6a0,320,320-rumble-in-the-cage-ritc,Rumble in the Cage,0.42380,mma
6e4eac0f-05d9-51f0-bb22-25cfb8e4413e,504,504-uwc-mexico-uwcm,Ultimate Warrior Challenge Mexico,0.42360,mma
9117942c-2ce4-54ba-b959-1edb93835f0c,1287,1287-battle-arena-mixed-martial-arts-ba,Battle Arena Mixed Martial Arts,0.42350,mma
02bf6348-83bb-5426-b3f5-87914de03faa,1417,1417-lion-fighting-championship-lfc,Lion Fighting Championship,0.42340,mma
95ce039c-972d-5307-91ed-fd946ebe7224,106,106-north-american-allied-fight-series-naafs,North American Allied Fight Series,0.42320,mma
98deeded-e1be-577b-8072-068485fc53d9,2727,2727-jeter-promotions-jp,Jeter Promotions,0.42300,boxing
1deb0afd-a694-53b5-b7b2-f91fad1c80a1,1888,1888-glory-of-heroes-goh,Glory of Heroes,0.42300,mma
0528d786-781a-59ee-8ab5-bb60e1559321,297,297-ultimate-warrior-challenge-uk-uwc,Ultimate Warrior Challenge UK,0.42280,mma
7f670b02-7db3-5c23-9be6-4332ccd1a62e,323,323-rage-fighting-series-rfs,Rage Fighting Series,0.42260,mma
a0b4ce95-e6a3-5f18-8ad1-900acc87e10a,1205,1205-oklahoma-fighting-championship-ofc,Oklahoma Fighting Championship,0.42240,mma
e065a26d-1f55-5277-bcb7-4a48f708db99,1236,1236-nicaraguan-fighting-championship-nfc,Nicaraguan Fighting Championship,0.42220,mma
853cd632-2099-5066-9e6b-41f31089eee4,500,500-world-fighting-championships-wfc,World Fighting Championships,0.42210,mma
7b38ac3a-097a-52de-ae47-4703ef889ed4,2385,2385-road-fighting-championship-russia-rfch,Road Fighting Championship Russia,0.42205,mma
749c10b4-39b9-5ae8-9b3c-9b82bd44a486,170,170-vision-fighting-championship-vfc,Vision Fighting Championship,0.42185,mma
c911f5fe-8b37-5078-b7fd-7c9255dfdfcf,719,719-peru-fighting-championship-pfc,Peru Fighting Championship,0.42180,mma
bbda3ddb-787b-589d-9551-899dfb7be2df,52,52-reality-fighting-rf,Reality Fighting,0.42160,mma
d560ec4b-3202-5ba2-ada0-2d2b5ec3977d,266,266-pa-cage-combat-pacc,PA Cage Combat,0.42150,mma
eb3c9bfc-511a-52b3-a2de-534f6f99cfaf,18,18-score-fighting-series-sfs,Score Fighting Series,0.42140,mma
71719ae1-0416-5eab-92b1-a69d4fa5f450,261,261-rogue-fights-rf,Rogue Fights,0.42130,mma
813f9fc8-604b-57e5-ac2a-8a9b23629c75,232,232-ultimate-combat-experience-uce,Ultimate Combat Experience,0.42125,mma
8ea694cf-a704-5529-82a6-ef1065397bc9,209,209-universal-combat-championship-ucc,Universal Combat Championship,0.42120,mma
2a003e44-45c5-5f4d-8458-60feb47cf23e,2679,2679-ace-boxing-promotions-abp,Ace Boxing Promotions,0.42100,boxing
6ddc989c-1191-5fd3-be56-180774a382ff,374,374-world-war-fighting-championships-wwfc,World War Fighting Championships,0.42100,mma
56b9b91e-f47d-58e2-9e00-3dcb99138cbe,718,718-300-sparta-300s,300 Sparta,0.42095,mma
1c9f068e-dec9-52d0-a31d-98e20028e38a,2976,2976-gorilla-fighting-gf,Gorilla Fighting,0.42090,mma
3695ea63-5d4c-5d4d-a0a1-7f9e8db6b6ee,4230,4230-ikon-fc-ikon,iKON Fighting Championship,0.42080,mma
a8d11c23-7bd2-59a1-82e2-88f44e551bfd,4612,4612-xtreme-cage-championship-xcc,Xtreme Cage Championship,0.42000,boxing_cage
df07a2ec-879d-50ed-a54e-e697a2465ee8,2263,2263-tokyo-fight-club-tfc,Tokyo Fight Club,0.42000,custom
2df23a1d-d783-5829-a786-73f2678a57c0,3722,3722-colosseum-tournament-ct,Colosseum Tournament,0.42000,kickboxing
5aab57e4-fb9c-5c6a-a350-a01566213fe5,4657,4657-golden-fight-gf,Golden Fight,0.42000,knuckle
1c3a902a-7329-595f-8ade-817eb45b2074,3931,3931-gamebred-fighting-championship-gbfc,Gamebred Promotions,0.42000,knuckle_mma
a9d80b71-6360-543a-b8da-a00852a46ab6,1603,1603-neofight-nf,NeoFight,0.42000,mma
478544f1-1bae-5ea2-8d3d-19944247c7ba,3447,3447-muay-thai-bond-nederland-mtbn,Muay Thai Bond Nederland,0.42000,muay
50c30e58-6d3f-5865-98d7-7a15a94e70f7,4576,4576-slap-fighting-championship-sfc,Slap Fighting Championship,0.42000,slap
05477f20-8256-5d1a-9ffe-d0d0abdb8f83,120,120-super-fight-league-sfl,Super Fight League,0.41450,mma
4f4b742d-baf1-552e-9f99-b3cc21969fc7,566,566-american-predator-fighting-championship-apfc,American Predator Fighting Championship,0.41350,mma
16e162a5-ad0e-5e2d-9817-19e51f85572d,1706,1706-dacheng-wuyi-dw,Chinese MMA Super League,0.41320,mma
ed237420-9650-536e-bd26-bdeb04d5d61e,1643,1643-austrian-fight-challenge-afc,Austrian Fight Challenge,0.41240,mma
e5b82a3f-e5e8-5c30-9163-749e718ebee2,239,239-international-fighting-championship-ifc,International Fighting Championship,0.41220,mma
a6ec6b2b-a686-515b-8df0-4f5517bf4094,5089,5089-boxing-insider-promotions-bip,Boxing Insider Promotions,0.41200,boxing
27703380-e8d8-5303-b4a9-7299edc22567,604,604-all-or-nothing-mma-aon,All or Nothing MMA,0.41140,mma
e2e8c6e8-c04a-5e84-b240-a2016998de00,2499,2499-knockout-promotions-ko,KnockOut Promotions,0.41100,boxing
efc78543-d202-5f77-b79a-a9a08430c15a,5649,5649-dirty-boxing-championship-dbc,Dirty Boxing Championship,0.41000,custom
6b50436b-1583-54af-bad5-0027ba62169a,2444,2444-ak-fighting-championship-akfc,AK Fighting Championship,0.41000,grappling
e2375cef-4120-5250-ac37-eaf1d81f4bbf,2292,2292-asian-pankration-federation-apf,Asian Pankration Federation,0.41000,mma
5b7bd3b7-a44f-56bd-b8b7-f0df9537f325,181,181-dubai-fighting-championship-dfc,Dubai Fighting Championship,0.40450,mma
7336d60f-7a1a-5da2-9d7e-f8d8d250def5,237,237-zst-zst,Fighting Network ZST,0.40420,mma
235c7176-aa01-5590-bb3c-ab28b125fd66,217,217-shofight-mma-sf,ShoFIGHT MMA,0.40410,mma
f8b013be-f2b9-5f20-b094-f2e827734209,145,145-bamma-usa,BAMMA USA,0.40400,mma
980daa29-4f38-5e1f-bfe7-1a7eede45c38,1031,1031-north-extreme-cagefighting-nec,North Extreme Cagefighting,0.40380,mma
221352ea-7966-53aa-b61a-d93fc918c514,441,441-west-coast-fighting-championship-wcfc,West Coast Fighting Championship,0.40360,mma
4cda0c8d-6956-5609-bb79-02224626a4cb,1732,1732-scandinavian-fight-nights-sfn,Scandinavian Fight Nights,0.40350,mma
d5171c5d-074a-5485-908e-76a6996c6ea4,688,688-palace-fighting-championship-pfc,Palace Fighting Championship,0.40330,mma
465b58b8-b812-5dd8-a885-69a91300f6d8,335,335-superior-fighting-championship-sfc,Superior Fighting Championship,0.40320,mma
899cb9ad-fed7-54f5-8983-cd81893971a4,202,202-reality-cage-combat-rcc,Reality Cage Combat,0.40300,mma
ceac64fe-e322-56d9-b2ef-5b00dd4ae5e6,2601,2601-shooto-italy-si,Shooto Italy,0.40290,mma
0ceaa185-cab0-5e6e-82b6-b994377d916e,899,899-new-england-cage-fighting-necf,New England Cage Fighting,0.40280,mma
5fcfa492-f906-513f-b76a-fe024fc7d2d6,427,427-pinnacle-fighting-championships-pfc,Pinnacle Fighting Championships,0.40270,mma
0c3e2fee-b6e0-51cf-96a4-b909c98164e1,1498,1498-ambitions-fighting-championship-afc,Ambitions Fighting Championship,0.40260,mma
719b9d2a-fed3-5f8e-9faf-83d8677da4c8,1076,1076-mars-mars,MARS,0.40250,mma
a019f393-cd10-5002-a796-f2cdf06a7287,316,316-rocky-mountain-fight-championships-rmfc,Rocky Mountain Fight Championships,0.40240,mma
f782f728-702c-5ec8-bbfb-010cad1551d0,65,65-unified-mixed-martial-arts-umma,Unified Mixed Martial Arts,0.40240,mma
8bc8983b-8879-5987-87d2-465fe12acff6,225,225-real-fighting-championships-rfc,Real Fighting Championships,0.40220,mma
551f783a-7cf8-5110-818f-a6473299a601,1668,1668-king-of-kings-kok,King of Kings,0.40210,mma
82e916c3-7b3c-567b-89c7-79196537771b,2521,2521-ces-boxing-cesb,CES Boxing,0.40200,boxing
9afb026f-09bd-5650-b14a-5ab73454fcda,1113,1113-showtime-fights-sf,Showtime Fights,0.40200,mma
91daaf38-2e27-51a2-bf84-2de9e30335d1,733,733-rock-the-cage-rtc,Rock the Cage,0.40190,mma
ca6315de-f342-588b-a1c3-c719b5bdf9da,3705,3705-southeast-asia-fighting-championship-safc,Southeast Asia Fighting Championship,0.40190,mma
595455b5-20f7-559a-b2eb-95a9ac81bdd1,118,118-wreck-mma-wmma,Wreck MMA,0.40190,mma
f66600cf-d9a2-553f-9cb7-93ebec8dba6c,616,616-rhino-fighting-championship-rfc,Rhino Fighting Championship,0.40185,mma
bb546ae6-ae63-58a0-97d0-ec31f49b50f9,758,758-rebel-fighting-championship-rfc,Rebel Fighting Championship,0.40180,mma
060a7107-bf64-5201-8b42-43286873a8b4,4966,4966-allstars-fight-night-afn,Allstars Fight Night,0.40175,mma
788cb653-9000-579c-8788-be75587b02a0,1803,1803-strength-honour-championship-shc,Strength & Honour Championship,0.40170,mma
a694d1d3-5c7d-5ed4-825e-8b495e88f4f2,275,275-ultimate-top-team-fights-uttf,Ultimate Top Team Fights,0.40170,mma
2d38d39e-0152-5e8a-91db-ed1d732211b9,1646,1646-almighty-fighting-championship-afc,Almighty Fighting Championship,0.40160,mma
ba27db32-0c08-5654-be20-f5ec814358f7,139,139-olympian-mma-championships-ommac,Olympian MMA Championships,0.40160,mma
9665a387-b872-5068-8efc-384e28c4f2d8,475,475-xcessive-force-fighting-championship-xffc,Xcessive Force Fighting Championship,0.40155,mma
81cdda7f-39b9-5147-a814-a225e1b46da4,498,498-ohio-cage-combat-occ,Ohio Cage Combat,0.40150,mma
b010e670-1a8a-520e-af31-1168f63a5297,3925,3925-amir-temur-fighting-championship-atf,Amir Temur Fighting Championship,0.40140,mma
3f878439-e702-5015-beec-0e416f779fe3,5175,5175-north-west-power-alliance-nwpa,North West Power Alliance,0.40140,mma
efc1acaf-0122-5e7c-8ccb-f03445a8695e,407,407-turf-wars-tw,Turf Wars,0.40130,mma
a0289d45-0346-5c35-a606-a2ad9bc49deb,32,32-warrior-nation-xtreme-fighters-alliance-wnxfa,Warrior Nation Xtreme Fighters Alliance,0.40130,mma
a5d933cd-4c92-5813-8149-6db3569af05d,1909,1909-battlefield-fighting-championship-bfc,Battlefield Fighting Championship,0.40120,mma
7a0b1889-141c-5526-b55d-ac590b9dc42e,364,364-strength-honor-championship-shc,Strength & Honor Championship,0.40110,mma
df89ccb6-cc37-5643-aa37-1790966726b8,324,324-xtreme-fighting-league-oklahoma-xfl,Xtreme Fight Night,0.40110,mma
5f8f1cf9-603a-51e5-bd8a-81a3591e21c4,2545,2545-argentina-boxing-promotions,Argentina Boxing Promotions,0.40100,boxing
fa48b4bc-121c-5276-ae8a-593a52073894,3817,3817-art-of-scrap-mma-aos,Art of Scrap MMA,0.40100,mma
afef4a19-94fb-5dc0-be4a-0f9ba7b19158,307,307-us-freedom-fighter-championship-usffc,US Freedom Fighter Championship,0.40100,mma
cbb7144c-a07b-54fc-8a38-80a968d5029d,167,167-xtreme-caged-combat-xcc,Xtreme Caged Combat,0.40095,mma
3a5537a5-eb99-5f5b-b324-61d060e4ea86,262,262-warriors-realm-fighting-championship-wrfc,Warriors Realm Fighting Championship,0.40090,mma
8b5497c4-e0e2-5bfd-bd90-4c7ec21246e8,3307,3307-world-bars-kickboxing-federation-bars,World BARS Kickboxing Federation,0.40080,mma
89fceaae-c41e-535e-ba0f-05b765486a0c,5591,5591-war-championship-warc,War Championship,0.40000,kickboxing
ea4c7ab9-beb7-59f7-ac2b-d0d1fc43b5ec,3370,3370-grand-prix-russia-open-gprorussi,Grand Prix Russia Open,0.40000,muay
3be52ef7-f231-5e63-b755-6290189e1b99,2425,2425-bayou-fighting-championship-bfc,Bayou Fighting Championship,0.39080,mma
f57d0e12-6119-5564-a04b-80accfe9b57f,191,191-samurai-fight-night-sfn,Cage Warriors Wales,0.39070,mma
b547b4b4-e322-52bd-9be8-152bd5cbb6a7,4241,4241-battlecade-extreme-fighting-bc,Battlecade: Extreme Fighting,0.39020,mma
2ba2956b-cff7-5b70-85e1-4d219e2cf416,198,198-no-mercy-extreme-fighting-nmef,No Mercy Extreme Fighting,0.39010,mma
87ac2364-b565-5ba2-b916-beae27fd68f8,3700,3700-rdr-promotions-rdr,RDR Promotions,0.39000,boxing
f1cb9ac4-f45e-51ee-99bc-382d1b61c1a1,2693,2693-figure-4-promotions-f4p,Figure 4 Promotions,0.39000,grappling
928f094e-efe7-5598-bba5-c696f579c39e,4833,4833-bad-to-the-bone-bttb,Bad to the Bone,0.39000,knuckle
05ac429a-392e-5e0e-b8b5-5906deeb8849,3926,3926-khiza-fight-league-kfl,Khiza Fight League,0.39000,mma
2f70854e-0939-5e40-8652-d5cbbb918c82,36,36-classic-entertainment-sports-mma-ces,Classic Entertainment & Sports MMA,0.38450,mma
