uuid,event_id,name,date,location,num_fights,url
470f5ccf-7f83-5aaf-9f5f-2d6235e968ea,12458872d6afae1b,PRIDE Bushido 2,2004-02-15,"Yokohama, Kanagawa, Japan",11,http://www.ufcstats.com/event-details/12458872d6afae1b
323b54d0-b3dd-5b66-afaa-3717e564215b,979f7edbb6980b0d,KOTC 33: After Shock,2004-02-20,"San Jacinto, California, USA",1,http://www.ufcstats.com/event-details/979f7edbb6980b0d
f01fe9af-4dd9-52a8-99ca-f8ba459bc4f3,5669b828e7e11329,Mass Destruction 15,2004-02-21,"Boston, Massachusetts, USA",1,http://www.ufcstats.com/event-details/5669b828e7e11329
2372962a-07d3-59f8-abe4-2c166b31f1fc,32016899d0a222a3,K-1 Beast 2004,2004-03-14,"Niigata, Japan",1,http://www.ufcstats.com/event-details/32016899d0a222a3
43a35ab2-8a8f-5840-9c17-1901e98a7e12,e8fb8e53bc2e29d6,UFC 47: It's On!,2004-04-02,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/e8fb8e53bc2e29d6
3d681070-9946-5192-805c-01fd5bd19c4e,918d9d89d4d52acc,SuperBrawl 35,2004-04-16,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/918d9d89d4d52acc
5b15be6a-16eb-5cbd-90ad-cbca5b81847c,e56df3c1d8b4b1cc,PRIDE Total Elimination 2004,2004-04-25,"Saitama, Japan",8,http://www.ufcstats.com/event-details/e56df3c1d8b4b1cc
a8782e38-d54b-54c0-abc7-0ab2b8732c7a,d814f5192e58fb2f,FFC 9,2004-05-14,"Biloxi, Mississippi, USA",1,http://www.ufcstats.com/event-details/d814f5192e58fb2f
0f1d64b3-affa-5fe4-bdb0-f2e5d0de064f,23a16ebe733e3041,Jungle Fight 2,2004-05-15,"Manaus, Amazonas, Brazil",1,http://www.ufcstats.com/event-details/23a16ebe733e3041
6afb0d45-e449-5d49-b5a5-0d2e1c982fcf,c32fb8c0f6471a4d,WEC 10: Bragging Rights,2004-05-21,"Lemoore, California, USA",1,http://www.ufcstats.com/event-details/c32fb8c0f6471a4d
e59385bc-63bc-5f67-b7fa-674687db66bf,f59f1d3a2ff13edd,K-1 ROMANEX,2004-05-22,"Saitama, Japan",2,http://www.ufcstats.com/event-details/f59f1d3a2ff13edd
cf4ea15e-8b63-54ee-b290-59249e4602ee,f74e037b97917027,TKO 16,2004-05-22,"Quebec City, Quebec, Canada",1,http://www.ufcstats.com/event-details/f74e037b97917027
6dfba722-fecf-5a0c-82bf-cdfcbbd4b3a5,b19fc66613dc75b9,PRIDE Bushido 3,2004-05-23,"Yokohama, Kanagawa, Japan",12,http://www.ufcstats.com/event-details/b19fc66613dc75b9
81d7b17a-b476-563f-9524-c6d1ef28f16e,22e47b53e4ceb27c,GC 26,2004-06-02,"Colusa, California, USA",1,http://www.ufcstats.com/event-details/22e47b53e4ceb27c
aa7f7bbd-256d-5ae3-9eca-b9b23d475971,7342fcc41a4817fa,GC 27,2004-06-03,"Colusa, California, USA",2,http://www.ufcstats.com/event-details/7342fcc41a4817fa
ffa03aa3-e865-55f6-807a-049bdce0284c,dd37fd509af89f15,KOTC 36: Unfinished Business,2004-06-12,"San Jacinto, California, USA",1,http://www.ufcstats.com/event-details/dd37fd509af89f15
df133720-306f-5574-834f-3c91bf758328,429e7d3725852ce9,UFC 48: Payback,2004-06-19,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/429e7d3725852ce9
dc9d53da-522f-5561-9732-a8bca8ac423b,e4bde462b043d3e1,PRIDE Critical Countdown 2004,2004-06-20,"Saitama, Japan",7,http://www.ufcstats.com/event-details/e4bde462b043d3e1
5a1557c5-9961-56ba-89d6-fcdace5562fe,fcffee71cff5530e,Gladiator FC - Day 2,2004-06-27,South Korea,1,http://www.ufcstats.com/event-details/fcffee71cff5530e
9bb1b064-c302-5428-87cc-35d4d35fa929,5b2d7906aa894274,AFC 1,2004-07-14,"Anchorage, Alaska, USA",1,http://www.ufcstats.com/event-details/5b2d7906aa894274
291379a2-efc4-5562-9079-7b86302f2674,6859f67468ba8489,PRIDE Bushido 4,2004-07-19,"Nagoya, Aichi, Japan",11,http://www.ufcstats.com/event-details/6859f67468ba8489
f67667ce-78c8-5bcd-afbd-ddeb16648c0b,0f6528b461e47462,PRIDE Final Conflict 2004,2004-08-15,"Saitama, Japan",7,http://www.ufcstats.com/event-details/0f6528b461e47462
9a539fc7-957e-5bcb-920b-ce25150f955b,e0ec3c3b6b611f7e,WEC 11: Evolution,2004-08-20,"Lemoore, California, USA",1,http://www.ufcstats.com/event-details/e0ec3c3b6b611f7e
aef2e382-0366-53b0-bdd4-d60c593278b0,b4bc2e3353a770b5,UFC 49: Unfinished Business,2004-08-21,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/b4bc2e3353a770b5
bb5efe4c-0aea-55e8-b29f-7351aafd6ac1,6f018c039b4d5d80,Cage Rage 8: Knights of the Octagon,2004-09-11,"London, England, United Kingdom",1,http://www.ufcstats.com/event-details/6f018c039b4d5d80
20789153-0cbd-57b9-8361-3c3e6609e6c1,e741536153227386,PRIDE Bushido 5,2004-10-14,"Osaka, Japan",8,http://www.ufcstats.com/event-details/e741536153227386
df3dbbdc-5f99-57fa-8481-fefe4c86a6cc,91acd6910b802a9e,WEC 12: Halloween Fury 3,2004-10-21,"Lemoore, California, USA",2,http://www.ufcstats.com/event-details/91acd6910b802a9e
075460b8-c71c-511f-be69-bbc14f4876e8,ce783bf73b5131f9,UFC 50: The War Of '04,2004-10-22,"Atlantic City, New Jersey, USA",7,http://www.ufcstats.com/event-details/ce783bf73b5131f9
1e4cf597-b46b-5122-9c82-13bf57c5e95a,22ee260735da0d58,DEEP 16,2004-10-30,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/22ee260735da0d58
6791dca0-a18e-5a18-86ed-3dcaf7fcbb61,05866d8c3a321856,PRIDE 28: High Octane,2004-10-31,"Saitama, Japan",9,http://www.ufcstats.com/event-details/05866d8c3a321856
9a0add97-8ac8-525d-abed-6faeb4cf0a63,ac70a4f1db1b8c40,ROTR 6,2004-11-20,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/ac70a4f1db1b8c40
5bb93011-5676-5911-abc2-a1967d194d3b,6888e31ce88f5b17,SuperBrawl 38,2004-12-12,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/6888e31ce88f5b17
bfeecd1f-0dfb-550f-8f4a-a0c1962c9e3c,365fee2da473b177,K-1 Dynamite!! 2004,2004-12-31,"Osaka, Japan",1,http://www.ufcstats.com/event-details/365fee2da473b177
83c13632-c2f4-540f-a859-90fb8fe75c10,8738eacd62e82a32,PRIDE Shockwave 2004,2004-12-31,"Saitama, Japan",11,http://www.ufcstats.com/event-details/8738eacd62e82a32
37c5853e-62f7-54d8-86b4-bfae40c54a1c,275cafc9de131c83,WEC 13: Heavyweight Explosion,2005-01-22,"Lemoore, California, USA",2,http://www.ufcstats.com/event-details/275cafc9de131c83
32a9ce7a-3d66-5f81-81d9-3b06f952fb61,1975c2272ba40e71,Shooto 2005 1/29,2005-01-29,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/1975c2272ba40e71
a1ee53a0-8c9d-5ec0-aef1-fd43228ad87d,c058823a2595ab09,TKO 19,2005-01-29,"Montreal, Quebec, Canada",1,http://www.ufcstats.com/event-details/c058823a2595ab09
d91c9673-be97-5990-84e6-28c8f47fb07c,85d905f7c4f5a1af,UFC 51: Super Saturday,2005-02-05,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/85d905f7c4f5a1af
bbfad725-238a-5198-91f3-9c53611688cb,e62b36885ecdac27,PRIDE 29: Fists Of Fire,2005-02-20,"Saitama, Japan",10,http://www.ufcstats.com/event-details/e62b36885ecdac27
8cd3f42e-fe7e-5d8c-ab1b-10107e3038b6,e361e5c858af6ff1,K-1 Hero's 1,2005-03-26,"Saitama, Japan",2,http://www.ufcstats.com/event-details/e361e5c858af6ff1
ecf4779a-8ec1-5288-9b27-23d909ca03ed,817e0bdf08efce2e,PRIDE Bushido 6,2005-04-03,"Yokohama, Kanagawa, Japan",10,http://www.ufcstats.com/event-details/817e0bdf08efce2e
d5170418-6abe-5c68-85e4-c8dc9a6ea840,fbbde91f7bc2d3c5,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/fbbde91f7bc2d3c5
fb849535-d1e4-520f-8810-193a02045dad,c933d423ebdbbbdb,UFC 52: Couture vs Liddell 2,2005-04-16,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/c933d423ebdbbbdb
f78819de-8d6a-50d1-9192-8a1436bd97a8,8f2d9ee27f206f1f,PRIDE Total Elimination 2005,2005-04-23,"Osaka, Japan",8,http://www.ufcstats.com/event-details/8f2d9ee27f206f1f
b2a9185b-663d-5434-920b-9960868be14b,b51841e7c594090d,Cage Rage 11: Face Off,2005-04-30,"London, England, United Kingdom",1,http://www.ufcstats.com/event-details/b51841e7c594090d
6be46813-fb43-5a9c-addf-485d9d216526,9199e0735b83dd32,WEC 15: Judgment Day,2005-05-19,"Lemoore, California, USA",2,http://www.ufcstats.com/event-details/9199e0735b83dd32
3cce8417-0f36-5f0c-af92-e7d54bb27957,cbfd1d34356a004c,PRIDE Bushido 7,2005-05-22,"Tokyo, Japan",10,http://www.ufcstats.com/event-details/cbfd1d34356a004c
48050d0d-fe45-520b-b7e9-4d12659672a3,d3711d3784b76255,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",8,http://www.ufcstats.com/event-details/d3711d3784b76255
8349c342-791e-59c8-b09b-876b47089ee4,394f55ebca199124,PRIDE Critical Countdown 2005,2005-06-26,"Saitama, Japan",8,http://www.ufcstats.com/event-details/394f55ebca199124
102a441f-7189-5691-b7df-062e1ce4b1c5,64360e618823a8e4,K-1 Hero's 2,2005-07-06,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/64360e618823a8e4
280091ea-162d-50ff-864b-b7245f836062,a08d909a5be6f410,Freedom Fight - Canada vs. USA,2005-07-09,"Hull, Quebec, Canada",1,http://www.ufcstats.com/event-details/a08d909a5be6f410
8472ce92-bde2-50d2-ab7b-ccd2d84ef2b0,94070f6544c4b2a5,K-1 World Grand Prix Hawaii,2005-07-09,"Honolulu, Hawaii, USA",1,http://www.ufcstats.com/event-details/94070f6544c4b2a5
291a43c6-9459-5322-a8a4-9fe69068e797,18aecaf50f52e4c3,CWFC - Strike Force 2,2005-07-16,"Coventry, England, United Kingdom",1,http://www.ufcstats.com/event-details/18aecaf50f52e4c3
9f1c9b07-d32b-5649-bb54-64cb43771b48,c3ea8deeba00462b,PRIDE Bushido 8,2005-07-17,"Nagoya, Aichi, Japan",11,http://www.ufcstats.com/event-details/c3ea8deeba00462b
92da2515-5962-52aa-809b-7effeee1c1c1,3f24c96753dbd9f9,UFC Fight Night 1,2005-08-06,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/3f24c96753dbd9f9
2b67b49d-4a86-5815-9368-338bb016d2b2,e091482fa6648261,WEC 16: Clash of the Titans 2,2005-08-18,"Lemoore, California, USA",1,http://www.ufcstats.com/event-details/e091482fa6648261
9f3c9851-b835-567f-9a1e-9dcfbef842fe,669a3cb6e394f515,UFC 54: Boiling Point,2005-08-20,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/669a3cb6e394f515
82366714-45c5-591a-be7d-7bdffd55548d,ccdd90bd1fc7dab6,PRIDE Final Conflict 2005,2005-08-28,"Saitama, Japan",7,http://www.ufcstats.com/event-details/ccdd90bd1fc7dab6
b443afd4-07e0-5fbd-ba84-f5d13336231e,1ff9589f9065a9ed,Predator FC 1,2005-09-10,"Sao Paulo, Brazil",1,http://www.ufcstats.com/event-details/1ff9589f9065a9ed
db1f1bf2-ed56-5f7b-992e-7bd13a5d70dd,710d93f1508f7104,PRIDE Bushido 9: The Tournament,2005-09-25,"Tokyo, Japan",14,http://www.ufcstats.com/event-details/710d93f1508f7104
9a158431-25c1-5a32-bd00-a6e3f47b76fd,f8dc544e7077d014,CWFC - Strike Force 3,2005-10-01,"Coventry, England, United Kingdom",1,http://www.ufcstats.com/event-details/f8dc544e7077d014
2a28efb6-9657-51cd-927a-b20e9b691c59,efaf544314bb5c2e,UFC Fight Night 2,2005-10-03,"Las Vegas, Nevada, USA",7,http://www.ufcstats.com/event-details/efaf544314bb5c2e
9e3ba281-1846-5e30-b631-be4fa0bf098b,271fe91f4ba9d2c5,UFC 55: Fury,2005-10-07,"Uncasville, Connecticut, USA",8,http://www.ufcstats.com/event-details/271fe91f4ba9d2c5
d06746f0-fc0a-58ad-af36-0fe8cb8b71bf,6803d4d6908354ac,Bushido Europe - Rotterdam Rumble,2005-10-09,"Rotterdam, Zuid-Holland, Netherlands",2,http://www.ufcstats.com/event-details/6803d4d6908354ac
28df4f19-23b2-5ef0-b3b3-c5a024fbba72,75e5fec9f72910ef,K-1 World MAX 2005 Champions Challenge,2005-10-12,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/75e5fec9f72910ef
5592fc80-5167-5fb5-b9d4-4d72b8e39e28,86dfed7cc24a9fa7,WEC 17: Halloween Fury 4,2005-10-14,"Lemoore, California, USA",3,http://www.ufcstats.com/event-details/86dfed7cc24a9fa7
7b371b17-0274-5de5-a9d7-05c1a315428c,f348d05403fad037,PRIDE 30: Fully Loaded,2005-10-23,"Saitama, Japan",8,http://www.ufcstats.com/event-details/f348d05403fad037
5a626686-817c-51e1-abb3-968d5f4fc9a7,2b06b6ad5db63348,K-1 Hero's Seoul,2005-11-05,"Seoul, South Korea",1,http://www.ufcstats.com/event-details/2b06b6ad5db63348
a675e6a7-22a9-58e5-bd05-baef21aff98f,31ceaf0e670c1578,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,2005-11-05,"Las Vegas, Nevada, USA",7,http://www.ufcstats.com/event-details/31ceaf0e670c1578
593f7c56-c8a3-5998-9f8b-75cd3f85d730,4f74c8be51db8a37,Shooto 2005 11/6,2005-11-06,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/4f74c8be51db8a37
ee792346-044c-5833-b115-8c186d21abe5,c7e9d15cfce52f1d,UFC 56: Full Force,2005-11-19,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/c7e9d15cfce52f1d
4b8f3779-bd21-5dad-af7d-b35eb514c8b7,9b74de674c355425,CWFC - Strike Force 4,2005-11-26,"Coventry, England, United Kingdom",1,http://www.ufcstats.com/event-details/9b74de674c355425
ebec83b4-494e-557d-b330-e85a0a7ed201,93b9496275bbbf80,DEEP 22,2005-12-02,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/93b9496275bbbf80
e86f600d-efa2-5990-9abe-97c9e65c600c,ab8900ae1f1dfd4c,Cage Rage 14: Punishment,2005-12-03,"London, England, United Kingdom",1,http://www.ufcstats.com/event-details/ab8900ae1f1dfd4c
bcb3285d-f684-547a-8da2-e18d60827f1c,917e53fa0adea0d3,Shooto Brazil 9,2005-12-03,Brazil,1,http://www.ufcstats.com/event-details/917e53fa0adea0d3
31f30ab3-70f8-548a-a94d-e8256e4774c9,7a359ef685a304a7,PRIDE Shockwave 2005,2005-12-31,"Saitama, Japan",12,http://www.ufcstats.com/event-details/7a359ef685a304a7
181f4a17-4d5e-5f19-b934-877390d8a1b9,dd8aec6de7035943,WEC 18: Unfinished Business,2006-01-13,"Lemoore, California, USA",5,http://www.ufcstats.com/event-details/dd8aec6de7035943
a9693a6c-510b-594d-8ce6-6d3a95ecda3b,2ee09ec2a0695eb9,UFC Fight Night 3,2006-01-16,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/2ee09ec2a0695eb9
686dfc63-eb1b-5bc2-835f-7086efa4ef7c,21321cdfba797c52,ROTR 8,2006-01-20,"Honolulu, Hawaii, USA",2,http://www.ufcstats.com/event-details/21321cdfba797c52
d2616ad1-234b-54be-be71-ad1aef79a336,977081bc01197656,UFC 57: Liddell vs Couture 3,2006-02-04,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/977081bc01197656
dcd7a3f0-528d-52d5-ba4f-472bb5de0b5b,02e52b3a595f0786,PRIDE 31: Unbreakable,2006-02-26,"Saitama, Japan",9,http://www.ufcstats.com/event-details/02e52b3a595f0786
a57f9391-c386-53ae-a356-4fa76b5f04a9,0e9869d712e81f8f,UFC 58: USA vs Canada,2006-03-04,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/0e9869d712e81f8f
567f6450-4f43-5dd6-bc94-8b20deaec37f,918db42c3637916f,Strikeforce - Shamrock vs. Gracie,2006-03-10,"San Jose, California, USA",11,http://www.ufcstats.com/event-details/918db42c3637916f
3af0a6e6-cbdf-5a4d-8977-072c07e42c0f,0e31bfd26cc8c503,K-1 Hero's 4,2006-03-15,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/0e31bfd26cc8c503
fa9cc7c9-10d9-5710-a73c-07d689c58e94,1562b12763cc8d67,WEC 19: Undisputed,2006-03-17,"Lemoore, California, USA",2,http://www.ufcstats.com/event-details/1562b12763cc8d67
c60f1678-41e6-5ed2-8394-67376cbc87bf,f2925e6db404bf1d,"WCFC - No Guts, No Glory",2006-03-18,"Manchester, England, United Kingdom",1,http://www.ufcstats.com/event-details/f2925e6db404bf1d
182c976b-067d-5f30-985c-396581b924c0,95eb112a85601a0a,PRIDE Bushido 10,2006-04-02,"Tokyo, Japan",11,http://www.ufcstats.com/event-details/95eb112a85601a0a
ca0e94f1-88af-5ec6-bab6-af07d7b52eac,b361180739bed4b0,UFC Fight Night 4,2006-04-06,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/b361180739bed4b0
eb7559b9-a8d5-53c3-9687-42576972cab6,03688dc3c3af3ac1,UFC 59: Reality Check,2006-04-15,"Anaheim, California, USA",9,http://www.ufcstats.com/event-details/03688dc3c3af3ac1
2febec36-cb67-5355-96a1-15a3c65a989f,38b50fd1e1b5b656,ROTR 9,2006-04-21,"Honolulu, Hawaii, USA",2,http://www.ufcstats.com/event-details/38b50fd1e1b5b656
7fcf682b-0693-5be9-ad01-d273904ac659,4b4fc3ddc307bc73,Cage Rage 16: Critical Condition,2006-04-22,"London, England, United Kingdom",1,http://www.ufcstats.com/event-details/4b4fc3ddc307bc73
ec0f83ec-6ca4-5fb5-8ed9-e5065a57771d,ab35634d1a8c7a11,IFL - Legends Championship 2006,2006-04-29,"Atlantic City, New Jersey, USA",1,http://www.ufcstats.com/event-details/ab35634d1a8c7a11
0e2616b7-6712-5643-929c-1fa0fac1cbaf,8dc46e9a7895ce1a,Jungle Fight 6,2006-04-29,"Manaus, Amazonas, Brazil",1,http://www.ufcstats.com/event-details/8dc46e9a7895ce1a
1ab66964-a53b-5a86-91e6-d37752151c84,31ee470ef5dc8d7f,K-1 Hero's 5,2006-05-03,"Tokyo, Japan",1,http://www.ufcstats.com/event-details/31ee470ef5dc8d7f
70a78078-cf2f-58d2-89df-8aefa17d24b4,83b743fedde154fb,PRIDE Total Elimination Absolute,2006-05-05,"Osaka, Japan",8,http://www.ufcstats.com/event-details/83b743fedde154fb
884e238f-c2e1-54a6-98d2-6092c9720f95,b44f39a5c6596953,WEC 20: Cinco de Mayhem,2006-05-05,"Lemoore, California, USA",3,http://www.ufcstats.com/event-details/b44f39a5c6596953
6eb4bb44-ca41-517e-80d6-f1fbebb0b251,a54a35a670d8e852,UFC 60: Hughes vs Gracie,2006-05-27,"Los Angeles, California, USA",9,http://www.ufcstats.com/event-details/a54a35a670d8e852
dcbc55fd-548c-50e2-bb07-8a6e2759dd07,63eedfcc73071d41,PRIDE Bushido 11,2006-06-04,"Saitama, Japan",11,http://www.ufcstats.com/event-details/63eedfcc73071d41
1f4a1b95-30e5-5e1f-b4bd-a029ae869871,ce6065baef021cf3,Strikeforce - Revenge,2006-06-09,"San Jose, California, USA",12,http://www.ufcstats.com/event-details/ce6065baef021cf3
e8b77b6c-7e6a-54f1-a0d2-cc9db3c7cd98,6506c1d34da9c013,WEF 6/10,2006-06-10,"Las Vegas, Nevada, USA",1,http://www.ufcstats.com/event-details/6506c1d34da9c013
5593d218-dd6a-58cc-ba08-c458a312ed3a,4c805f5f58a75df0,WEC 21: Tapout,2006-06-15,"Highland, California, USA",2,http://www.ufcstats.com/event-details/4c805f5f58a75df0
fb3bd64c-486a-53c8-a7ac-812a5a4b8ef4,1dab0d1d81dd06db,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/1dab0d1d81dd06db
ad03cf57-aa9e-570a-9ea4-1dd5332e85a9,445a98acb8985970,UFC Fight Night 5,2006-06-28,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/445a98acb8985970
1994d6bb-04e8-5065-8b00-696acae61679,b6b12014698cc345,PRIDE Critical Countdown Absolute,2006-07-01,"Saitama, Japan",9,http://www.ufcstats.com/event-details/b6b12014698cc345
a493a4d0-4636-5c12-abba-0d89c618f2ac,f70144caea5c4c80,UFC 61: Bitter Rivals,2006-07-08,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/f70144caea5c4c80
ff145781-7b8c-5df8-a757-0066f2c468e2,4e9fb05d7e5e61b8,WFA - King of the Streets,2006-07-22,"Los Angeles, California, USA",9,http://www.ufcstats.com/event-details/4e9fb05d7e5e61b8
defd343c-1b85-5b42-861d-0b2316d0f964,93892752c5fc23ca,WEC 22: The Hitmen,2006-07-28,"Lemoore, California, USA",9,http://www.ufcstats.com/event-details/93892752c5fc23ca
4e223cce-4f04-5924-a913-34cd3fd2fc78,eb29176b03dfa888,K-1 Hero's 6,2006-08-05,"Tokyo, Japan",2,http://www.ufcstats.com/event-details/eb29176b03dfa888
2476c8f0-8623-5d9c-b086-320f22aaf528,46c8ec317aff28ac,UFC Fight Night 6,2006-08-17,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/46c8ec317aff28ac
edb869f0-c77a-50d4-ac43-304224e523e3,f0abbb6f3444dae7,WEC 23: Hot August Fights,2006-08-17,"Lemoore, California, USA",13,http://www.ufcstats.com/event-details/f0abbb6f3444dae7
8fd619b1-e106-529e-914a-de1df661b06e,f717b6002486f73f,UFC 62: Liddell vs Sobral,2006-08-26,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/f717b6002486f73f
0a8c1800-dc31-5017-9e7f-cf2f9be855c9,1ccf4e7caff270df,PRIDE Bushido 12,2006-08-27,"Nagoya, Aichi, Japan",14,http://www.ufcstats.com/event-details/1ccf4e7caff270df
59b11fce-0879-5561-bdf2-9036699b3a74,263ebd4a669e1e98,PRIDE Final Conflict Absolute,2006-09-10,"Saitama, Japan",9,http://www.ufcstats.com/event-details/263ebd4a669e1e98
ff4ce12a-aa2d-5b28-bdc4-ff8349b13eb5,cc6f9d1e89f3449a,WPFC 1,2006-09-15,"Las Vegas, Nevada, USA",1,http://www.ufcstats.com/event-details/cc6f9d1e89f3449a
76bfcc16-15eb-5773-b96d-c764b1c12d67,d90b630e0561818b,IFL - Gracie vs. Miletich,2006-09-23,"Moline, Illinois, USA",1,http://www.ufcstats.com/event-details/d90b630e0561818b
17c9608e-caa1-5f5c-8f2e-395a8f26ecd7,13e62d766b709aa6,UFC 63: Hughes vs Penn,2006-09-23,"Anaheim, California, USA",9,http://www.ufcstats.com/event-details/13e62d766b709aa6
f8147804-26bb-55f5-9daa-9c2b92fc38b0,aa1952ec0b3dd8e1,Fury FC 1,2006-09-27,"Sao Paulo, Brazil",1,http://www.ufcstats.com/event-details/aa1952ec0b3dd8e1
da1af646-e2f6-5b97-926e-4c970c0c7600,7aa88401f93ce836,Strikeforce - Tank vs. Buentello,2006-10-07,"Fresno, California, USA",10,http://www.ufcstats.com/event-details/7aa88401f93ce836
89b61f18-a97d-54b3-a4f9-c4c6cf53f83a,d1941565abf50b16,K-1 Hero's 7,2006-10-09,"Yokohama, Kanagawa, Japan",2,http://www.ufcstats.com/event-details/d1941565abf50b16
d0bc3d71-478c-5fbc-bb01-1aa5b38a0f18,577ec7e108b94be3,Ortiz vs Shamrock 3: The Final Chapter,2006-10-10,"Hollywood, Florida, USA",9,http://www.ufcstats.com/event-details/577ec7e108b94be3
43d7267d-3b2a-59a1-9c9f-4e66d09b8b9b,c24b1db4b809d41b,WEC 24: Full Force,2006-10-12,"Lemoore, California, USA",9,http://www.ufcstats.com/event-details/c24b1db4b809d41b
5643a1ca-cee9-5153-890f-a80d9621d139,7f9f528cb72a6ed1,Shooto - Champion Carnival,2006-10-14,"Yokohama, Kanagawa, Japan",1,http://www.ufcstats.com/event-details/7f9f528cb72a6ed1
dca3ba90-8713-5e87-8205-b776969959d8,13b2f59210dda9cc,UFC 64: Unstoppable,2006-10-14,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/13b2f59210dda9cc
13ee167c-2d14-5783-ae4e-c7a0b6ba307a,1e38bba6738b7b10,PRIDE 32: The Real Deal,2006-10-21,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/1e38bba6738b7b10
8bbee291-e76d-522b-9308-a50c49a878c7,ed73c85164a5f5a4,PRIDE Bushido 13,2006-11-05,"Yokohama, Kanagawa, Japan",12,http://www.ufcstats.com/event-details/ed73c85164a5f5a4
baa52042-a840-52d1-a90a-c8f36a3fbd02,1efa064872f089d0,Show Fight 5,2006-11-09,"Sao Paulo, Brazil",1,http://www.ufcstats.com/event-details/1efa064872f089d0
c880eeb4-3527-50ab-8af5-aba23b517566,baf942f4bcb09894,The Ultimate Fighter: The Comeback Finale,2006-11-11,"Las Vegas, Nevada, USA",8,http://www.ufcstats.com/event-details/baf942f4bcb09894
bad16c8e-4862-5a4d-842c-6f0ac84b9736,b959e8c7fd8390d2,2H2H - Pride & Honor,2006-11-12,"Rotterdam, Zuid-Holland, Netherlands",1,http://www.ufcstats.com/event-details/b959e8c7fd8390d2
40568e98-d37c-5508-83d2-0732693df616,3fed746acfd026dd,UFC 65: Bad Intentions,2006-11-18,"Sacramento, California, USA",9,http://www.ufcstats.com/event-details/3fed746acfd026dd
547d4e6d-fa26-556c-8296-4c42fb6abd21,658c3465581ae46b,Storm Samurai 12,2006-11-25,"Curitiba, Parana, Brazil",1,http://www.ufcstats.com/event-details/658c3465581ae46b
d0c5a3e1-6897-52fd-a323-d9a94569a6f0,7d96bc577e5178b2,Fury FC 2,2006-11-30,"Sao Paulo, Brazil",1,http://www.ufcstats.com/event-details/7d96bc577e5178b2
71d7aaf1-5cf3-59e8-918f-0811e3bb248c,f0264252e191da22,Strikeforce - Triple Threat,2006-12-08,"San Jose, California, USA",13,http://www.ufcstats.com/event-details/f0264252e191da22
